,created_at,text,coordinates
3043,2013-09-13 17:23:33+00:00,#bluesky over Boulder for the first time since Monday! Maybe the worst of #coflood is over? @ Vail… http://t.co/Bwj4L7XE5l,"[-105.11504173, 39.92533782]"
3044,2013-09-13 17:22:09+00:00,Many thanks to the Bear Paw employees who gave me a ride after the road was shut down. #coflood #evergreen http://t.co/5sHar9rqSE,"[-105.32074, 39.632494]"
3045,2013-09-13 17:26:53+00:00,Here comes the sun! The worst of the #boulderflood has to be over. http://t.co/X5JMbNJXRa,"[-105.25463369, 40.03135712]"
3046,2013-09-13 17:09:16+00:00,#boulder #flood @ Flatiron Subaru http://t.co/Vh6kiwMtEM,"[-105.21330888, 40.015358]"
3047,2013-09-13 17:09:14+00:00,#coflood #coloradoflood http://t.co/8YqDWoHOiG,"[-81.4610939, 28.4468766]"
3048,2013-09-13 17:23:45+00:00,"My complex at Table Mesa/Foothills was submerged last night. Luckily I'm on 2nd floor, my heart goes out to those on the 1st. #boulderflood","[-105.23307025, 39.98776134]"
3049,2013-09-13 17:12:07+00:00,En busca de como llegar a #boulder! Alguien sabe si la 36 esta abierta! I looking for any route for #boulder! Somebody know?,"[-105.051879, 39.853342]"
3050,2013-09-13 17:07:18+00:00,Is that... Is that... Sun...? #boulderflood,"[-105.29318451, 40.04544121]"
3051,2013-09-13 17:24:20+00:00,"Heavy traffic southbound US 85 out of Greeley #Cotraf  #CoFlood 
💥💥 🇺🇸🇺🇸","[-104.685263, 40.446946]"
3052,2013-09-13 16:56:36+00:00,I see the sun! #boulderflood,"[-105.2748879, 40.02146095]"
3053,2013-09-13 16:46:53+00:00,Rising water on my running trail. #boulderflood @ Longmont Recreation Center http://t.co/BsMm5KaU2d,"[-105.09776577, 40.14615214]"
3054,2013-09-13 16:48:01+00:00,HWY 85 Bridge between #Greeley and LaSalle is now closed due to the water level. @CBSDenver #COwx,"[-104.7593334, 40.3947226]"
3055,2013-09-13 16:44:21+00:00,"If you're in Fort Collins, you don't even understand the term 'rain day' or 'flood' right now. #BOULDERflood","[-105.25368357, 40.00762476]"
3056,2013-09-13 16:53:54+00:00,Sinking slope #boulderflood http://t.co/GM9Ieo0EuR,"[-105.246753, 39.99986]"
3057,2013-09-13 16:48:41+00:00,Blue sky! #boulderflood @CNN http://t.co/iQAdx5RvIu,"[-105.2545746, 40.0096473]"
3058,2013-09-13 16:35:59+00:00,Biking #boulderflood http://t.co/tmYAYPuehM,"[-105.24945, 39.994329]"
3059,2013-09-13 16:40:45+00:00,Had to walk the bike #boulderflood http://t.co/kdXGHq2aNi,"[-105.248809, 39.994947]"
3060,2013-09-13 16:38:19+00:00,So happy seeing blue skies at Logan's. #boulderflood,"[-105.28072405, 40.0472951]"
3061,2013-09-13 16:53:18+00:00,"Boulder Creek flooding. A little blue sky and a lot of brown water... #boulderflood @ Boulder, CO http://t.co/E84XnTV1KI","[-105.22653277, 40.00442767]"
3062,2013-09-13 16:49:17+00:00,Running trail becomes a river. #boulderflood @ Longmont Recreation Center http://t.co/oKJTihffdD,"[-105.09776577, 40.14615214]"
3063,2013-09-13 16:49:08+00:00,An this is me starting to collect dirt on my face #boulderflood http://t.co/fg1OxGT27s,"[-105.250669, 39.998149]"
3064,2013-09-13 16:43:15+00:00,Did you know that #boulderflood was Trending Topic on Thursday 12 for 14 hours in Charlotte? http://t.co/oMVBiII0d2,"[-80.8375, 35.2225]"
3065,2013-09-13 16:35:05+00:00,Anyone know how to get to the airport from boulder? #boulderflood,"[-105.25512831, 39.98057103]"
3066,2013-09-13 16:30:50+00:00,"Thanks for sharing @Dbirdy and good luck.  My boyfriend is also trapped in Estes with no cell service, I just get occasional emails #COFlood","[-117.19523567, 32.73656416]"
3067,2013-09-13 16:35:26+00:00,@wireheadlance hope you and yours are all safe #coflood,"[-104.89248839, 39.63963964]"
3068,2013-09-13 16:37:32+00:00,Dude has to walk #boulderflood http://t.co/l7y2eF7STd,"[-105.248937, 39.994434]"
3069,2013-09-13 16:56:33+00:00,Goodbye road #boulderflood http://t.co/aPtick6VPk,"[-105.246428, 40.000253]"
3070,2013-09-13 16:35:35+00:00,"Are u kidding me? @CUBoulder is THINKING about the game tomorrow? W/ everything going on in #Boulder it should be canceled! Priorities, ppl!","[-105.08677156, 39.90233941]"
3071,2013-09-13 16:46:12+00:00,"Friday the 13th is right, stranded and can't get home #boulderflood #help @jwall777","[-104.9936559, 39.82610901]"
3072,2013-09-13 16:05:46+00:00,Biking around Boulder with the GoPro and 7d to capture come of this #boulderflood,"[-105.24296852, 39.9867667]"
3073,2013-09-13 16:23:38+00:00,"“@NewsBreaker: Dangerously high flooding in Milliken, CO #coflood http://t.co/UwhRwjjh8P - Diana / @KellySommariva” holy shnikes 😱","[-90.49689076, 41.55742997]"
3074,2013-09-13 16:11:48+00:00,"“@coloradodaily: #Boulder scanner: No boating, tubing or kayaking allowed in disaster area, per governor's order.” LETS KAYAK ARAPAHOE!","[-84.17928089, 39.74040435]"
3075,2013-09-13 16:11:07+00:00,"In other words, we are trapped. “Interstate 25 closed between Colorado 7 and the Wyoming border http://t.co/CxOoErKiVx #cowx #coflood”","[-104.96062639, 40.43931772]"
3076,2013-09-13 16:25:08+00:00,Picture of Evergreen flooding. #coflood http://t.co/V7A8VchGrn,"[-105.319533, 39.6333]"
3077,2013-09-13 16:13:46+00:00,Blue sky! #boulderflood @ Boulder Office of Emergency Management http://t.co/cul4lU7izB,"[-105.2298313, 40.03311344]"
3078,2013-09-13 16:23:28+00:00,Strong flooding on the bike path #boulderflood http://t.co/nQrjZYi91g,"[-105.250453, 39.991708]"
3079,2013-09-13 16:26:34+00:00,Interesting and sad end to the tourist season in Estes Park #colorado #flood  http://t.co/xCkkbO18H8 #COFlood,"[-117.19523567, 32.73656416]"
3080,2013-09-13 16:28:03+00:00,"Superb work by @denverpost journalists, but is anyone else having trouble getting the pages to load? #cowx","[-106.32536397, 42.83106309]"
3081,2013-09-13 16:29:47+00:00,Wow “@AlMiller66: Longmont Before/After #Colorado #Boulderflood #COflood #cowx http://t.co/gppQUDtYJH”,"[-106.32534881, 42.83108602]"
3082,2013-09-13 16:30:13+00:00,#coflood photoreport: http://t.co/M3pdamkBNL #PhotoNow #PhotoNowTrends,"[-77.039701, 38.909101]"
3083,2013-09-13 16:21:42+00:00,"Holy Moses, Estes Park #Colorado is under water Raw Video: Flooding in Estes Park http://t.co/9G0AgMgNCE @RMNPOfficial #coflood #flood","[-117.19523567, 32.73656416]"
3084,2013-09-13 16:30:27+00:00,Getting some exercise during the #boulderflood #thacheriscute @ Prospect Park http://t.co/ubx5EvrToD,"[-105.10433171, 40.13480836]"
3085,2013-09-13 16:29:34+00:00,Finally some blue sky after 4 days of rain. #COflood @ Harvard Gulch Park http://t.co/BCsooa0T7B,"[-104.98003493, 39.67447014]"
3086,2013-09-13 16:27:04+00:00,"“@theAlexHanson: “@NewsBreaker: Dangerously high flooding in Milliken, CO #coflood http://t.co/rJeKw37emb ""","[-0.04843441, 51.54688236]"
3087,2013-09-13 16:24:38+00:00,this city is literally in the clouds #coflooding #nofilter ☁⛅☔ @ Mount Bierstadt http://t.co/Wi8bc4IWxE,"[-105.42369105, 39.72825404]"
3088,2013-09-13 16:15:57+00:00,#boulderflood http://t.co/K0G7cBfqno,"[-105.250004, 39.991494]"
3089,2013-09-13 16:13:39+00:00,http://t.co/w84ZVON3X5 - Profanity warning. This is from yesterday. Where we are standing became part of the creek last night. #boulderflood,"[-105.2911472, 40.01969808]"
3090,2013-09-13 16:01:07+00:00,http://t.co/AEkoBMvG6z - Mapleton Hill drainage over capacity. #boulderflood,"[-105.29208915, 40.01605948]"
3091,2013-09-13 16:06:19+00:00,This flooding is unreal!  the images I'm seeing on the news is unbelievable #coflood,"[-105.104783, 40.43621298]"
3092,2013-09-13 16:19:00+00:00,Jordan Worford does what he can to get rid of the water near Cactus Jack's #cowx #coflood #evergreen @… http://t.co/gHYR3ubMJ0,"[-105.32149093, 39.63217885]"
3093,2013-09-13 15:47:28+00:00,@CUBoulder Did you know that #boulderflood was Trending Topic for 19 hours? → http://t.co/HrsZ47otFY @kathysymes,"[-77.029, 38.8991]"
3094,2013-09-13 15:54:01+00:00,This cottage washed downhill and is now blocking access to the Flagstaff Viewpoint trail #BoulderFlood http://t.co/a6RPW4DkTG,"[-105.290766, 40.014385]"
3095,2013-09-13 15:35:14+00:00,"#Homeless people turned away from #Boulderflood shelters
http://t.co/lJXkCGpaaz","[-105.044876, 39.7570098]"
3096,2013-09-13 15:24:13+00:00,“@denverpost: PHOTOS: Our gallery now includes 194 images from #COflood http://t.co/U2zp5n2alY” @skiunit13 rain day.,"[-76.94816714, 40.20469768]"
3097,2013-09-13 15:48:16+00:00,@NWSBoulder Did you know that #coflood was Trending Topic for 3 hours? → http://t.co/HrsZ47otFY @FOX21News,"[-77.029, 38.8991]"
3098,2013-09-13 15:39:41+00:00,Haven't heard from my family in 23 hours Please stay safe guys. My home is drowning... #estesflood #COFloods http://t.co/1ITX3X1M8R,"[-105.10589067, 40.57552492]"
3099,2013-09-13 15:52:23+00:00,Who knows how can I go to Denver airport from Boulder?? #boulderflood,"[-105.26558411, 40.01337422]"
3100,2013-09-13 15:30:38+00:00,#boulderflood photos http://t.co/E3qD5oGmGr #PhotoNow #PhotoNowTrends,"[-77.039701, 38.909101]"
3101,2013-09-13 15:57:09+00:00,"Day 2 of working from home, waiting out the #BoulderFlood #StayAtHome #100YearFlood #Instadog… http://t.co/Vfqas2PxWR","[-105.07285595, 40.04162854]"
3102,2013-09-13 15:39:32+00:00,"Left Hand Creek Bridge @ Main St.
#COfloods  #longmontFlood http://t.co/2lEIX8tlN8","[-105.08566149, 40.18581339]"
3103,2013-09-13 15:57:35+00:00,Traveling S. Hwy 85 Wy. St line to Denver. Traffic heavy but moving well. #Cotraf #Fog #CoFlood,"[-104.870583, 41.058719]"
3104,2013-09-13 15:36:45+00:00,I wonder if the movie theater's open. That part of town is dry right? #boulder #cabinfever,"[-105.26468846, 40.02121054]"
3105,2013-09-13 15:56:17+00:00,Just talked to my family in Evergreen. Public service is coming around and shutting off people's power in the affected area. #COFlood,"[-105.33057404, 39.69947433]"
3106,2013-09-13 15:29:23+00:00,"First leg down, Green Bay next. The journey home continues #uppermichigan my heart is still with everyone on the front range #boulderflood","[-87.89777313, 41.97690468]"
3107,2013-09-13 15:31:08+00:00,And the rain continues! #umbrella #frog #smile #rain #bro #water #flood #boulder #colorado… http://t.co/eCJWdOJq5F,"[-105.2401453, 39.9719119]"
3108,2013-09-13 15:05:41+00:00,"All roads lead to no where. School, university, city, and federal buildings closed. #coflood","[-105.08710435, 40.55327003]"
3109,2013-09-13 14:56:10+00:00,100 Year Flood just had to happen day before supposed to go to Boulder. Hope everyone is dry. See you in next couple months #boulderflood,"[-122.4197871, 37.7797821]"
3110,2013-09-13 14:51:24+00:00,All summer I was complaining about being landlocked. I leave and the water rushes in #irony #boulder #stayafloat #longboulderisland 🌊🗻🚣,"[-73.19702742, 40.73001677]"
3111,2013-09-13 15:09:46+00:00,@FloodDSS @fortcollinsgov you REALLY need to use official flood hashtags and timestamps when tweeting safety info so ppl see info #coflood,"[-104.77967286, 38.80298166]"
3112,2013-09-13 15:07:58+00:00,#COflood RT @FloodDSS MT @fortcollinsgov Heavy flooding starting 2 occur from downtown Fort Collins to I-25. Stay off all roads at this time,"[-104.77967286, 38.80298166]"
3113,2013-09-13 15:06:15+00:00,@CBSDenver #breaking hashtag doesn't help anyone. Use official hashtags where people who need safety info are looking #COflood,"[-104.77967286, 38.80298166]"
3114,2013-09-13 14:48:50+00:00,Just saw a kid pulling a dining room chair out of a ditch. #boulderflood,"[-105.15498913, 40.10169738]"
3115,2013-09-13 15:14:58+00:00,We are high and dry-ish but lack the power of the internet. We're closed today but should be back at it tomorrow! Stay safe #Boulder.,"[-105.2734005, 40.0267846]"
3116,2013-09-13 15:07:42+00:00,"My work and home are blocks apart &amp; up hill, so I'm safe. Being told to go home though, so I will not be sober. #justsaying #coflood","[-105.08716665, 40.55304545]"
3117,2013-09-13 15:06:55+00:00,@CBSDenver Think like the people who need the info #coflood,"[-104.77967286, 38.80298166]"
3118,2013-09-13 15:04:35+00:00,RT #COflood @CBSDenver @ColoradoDOT Northbound I-25 now closed between Hwy 7 (N of Denver Metro) - Hwy 14 (Fort Collins) because of flooding,"[-104.77967286, 38.80298166]"
3119,2013-09-13 15:01:37+00:00,The #coflood is just insane. Can't believe how much rain they're seeing on the Front Range. Such horrible flooding. #boulderflood,"[-77.52140626, 40.05170629]"
3120,2013-09-13 15:09:54+00:00,Sanitas trying to peak out from behind the clouds #boulderflood #boulder #100yearflood @ Boulder Canyon http://t.co/61vtguafES,"[-105.28329956, 40.01517539]"
3121,2013-09-13 15:11:26+00:00,"Oh no! RT @DenverChannel: #BREAKING: 17 people ""unaccounted for"" in #boulderflood -@BrittanyAnas/@dailycamera","[-104.77965488, 38.8029721]"
3122,2013-09-13 15:01:01+00:00,RV smashed by flooding by Mariana Butte in Loveland. #coflood #loveland #larimercountyflood http://t.co/jUfOqzJtMY,"[-105.14952974, 40.40184143]"
3123,2013-09-13 14:56:21+00:00,1 foot of flowing water is powerful enough to sweep a CAR off of the ground!! Be so careful out there today. #coflood,"[-104.9577733, 39.736493]"
3124,2013-09-13 14:48:22+00:00,"It appears you can get in to Boulder via 36, but you can't get out. #bubble #boulderflood","[-105.28423602, 40.01806199]"
3125,2013-09-13 14:47:43+00:00,Planning on dinner in downtown #Boulder? Feel free to weigh in if you have your heart set on Shine food. #boulderflood,"[-105.29148825, 40.01915068]"
3126,2013-09-13 14:46:46+00:00,@tantini21 kinda messy waters receded and pumps back out no telling what this new rains going 2do #boulderflood http://t.co/5gtLdUeicb,"[-105.25781681, 40.03961246]"
3127,2013-09-13 15:00:18+00:00,Downed lines crossing Fountain Creek #boulderflood http://t.co/fD0rJLr5q5,"[-104.7098872, 38.6935984]"
3128,2013-09-13 14:20:09+00:00,I have the best boyfriend ever for driving me to the airport during the great flood #boulderflood #coloradoisunderwater,"[-104.92016739, 39.96648143]"
3129,2013-09-13 14:41:07+00:00,"With Hwys 34 &amp; 36 washed out and Hwys 7 &amp; 72 washed out/mud slides, then snow on Trail Ridge Road - will ppl get out of Estes Park? #COFlood","[-117.19174004, 32.89922216]"
3130,2013-09-13 14:34:35+00:00,Creek's runnin' high today at Broadway  #boulderflood #coflood #colorado @MattMakens247Wx http://t.co/G1CBGeblxg,"[-105.27916878, 40.01535942]"
3131,2013-09-13 14:32:33+00:00,We're coming down to assess the #BoulderFlood &amp; to decide whether or not Shine should open tonight.,"[-105.29148825, 40.01915068]"
3132,2013-09-13 14:27:15+00:00,"Hopefully things get better for @bouldercounty  later in the day! ""@dailycamera: Today's #boulderflood front page http://t.co/zuaanwIrON""","[4.3067531, 51.8529346]"
3133,2013-09-13 14:31:24+00:00,Never ever in my lifetime has it rained five days straight in #colorado. #boulderflood #coflood #coloradoflood,"[-104.9890864, 39.8600411]"
3134,2013-09-13 14:34:10+00:00,Stay Strong #Colorado! We'll get through this together! #BoulderFlood #ColoradoFlood @ Pescespada Island http://t.co/K3lauXczRq,"[-104.980525, 39.746529]"
3135,2013-09-13 14:15:25+00:00,“@dailycamera: Today's #boulderflood front page http://t.co/gPsDcNCM3i” if only one could find a paper,"[-105.2924054, 40.04275756]"
3136,2013-09-13 14:21:49+00:00,Woah... By Cleveland standards this might be considered sunny. #lightdrizzle #boulderflood,"[-105.25485941, 40.03125545]"
3137,2013-09-13 14:40:49+00:00,Hole 16 at Mariana Butte.  #coflood #loveland http://t.co/tvSUcbhGEH,"[-105.14598596, 40.40219234]"
3138,2013-09-13 14:39:01+00:00,"Assuming my flight goes later today, am I going to have an issue getting to the airport from #boulder?","[-105.28307521, 40.01554543]"
3139,2013-09-13 14:44:08+00:00,Never had a flood day before #sothisisexciting #flooddaysarethenewsnowdays #coflood,"[-105.09844674, 40.55177998]"
3140,2013-09-13 14:33:41+00:00,Right by my place. Usually a tiny creek #coflood http://t.co/CFHuLo7vWO,"[-104.89940353, 39.64744291]"
3141,2013-09-13 14:18:06+00:00,Sinuous ripples after #boulderflood night 1 at the E College/36 underpass @ CU Boulder/36 underpass http://t.co/iz5Qv6ppBh,"[-105.26135521, 40.01853413]"
3142,2013-09-13 13:43:20+00:00,"Heard on @9NEWS: #Boulder County residents asked to stay home/inside again today. Creek, while receding, still very dangerous. #boulderflood","[-105.25467401, 40.03127594]"
3143,2013-09-13 13:56:26+00:00,"""@AscherRobbins: #boulderflood #butseriously http://t.co/ZNDtsTT9Uq"" @BraydeeBakovich","[-105.1282227, 40.4371499]"
3144,2013-09-13 13:46:02+00:00,Athleta Boulder will be CLOSED again today!  Stay safe.  #boulderflood,"[-105.24970202, 40.03432736]"
3145,2013-09-13 13:56:05+00:00,I think there are now more Colorado counties under flash flood warnings than not. Unbelievable. #COFlood,"[-105.0246947, 39.68129183]"
3146,2013-09-13 13:54:26+00:00,"Colorado is underwater, Wyoming amazed at beautiful ocean views...news at 11 #Floodpocalypse #coflood","[-105.03582265, 40.49822656]"
3147,2013-09-13 13:56:27+00:00,#coflood @ Osborn Farm http://t.co/QG86yhBg7C,"[-105.04892919, 40.38160628]"
3148,2013-09-13 13:59:20+00:00,#coflood @ Osborn Farm http://t.co/kFUgbKCVov,"[-105.04892919, 40.38160628]"
3149,2013-09-13 13:42:40+00:00,View from the hotel stairwell.  Last night no grass was visible.  #keeponreceding #boulderflood http://t.co/bZmXTvHsOk,"[-105.26133964, 40.01252232]"
3150,2013-09-13 14:01:13+00:00,And now its raining again :( hang in there front range  #boulderflood #goawayrain,"[-104.9871343, 39.7435783]"
3151,2013-09-13 14:07:24+00:00,#coflood #LOVELAND http://t.co/4MP6cVdFKd,"[-105.14150608, 40.40305011]"
3152,2013-09-13 14:01:12+00:00,#COflood photoreport: http://t.co/KXfLseQVG3 #PhotoNow #PhotoNowTrends,"[-77.039701, 38.909101]"
3153,2013-09-13 13:58:30+00:00,"Spring Valley at linden the road holds but it's a mess of mud, boulders, etc. #boulderflood http://t.co/MVIoroqFM0","[-105.29270262, 40.0416809]"
3154,2013-09-13 13:46:58+00:00,"Heading outside to see a patch of blue sky, the sun making a try and someone's lawn being watered. What? #boulderflood","[-105.29235385, 40.04273497]"
